PEER NGA STRONG MOTION DATABASE RECORD
LaMalbaie97-08-20, 08/20/1997, LMN, BHE
ACCELERATION TIME HISTORY IN UNITS OF G
NPTS=  12133, DT=   0.025 SEC
  1.0728790E-08  6.6014930E-08  2.3893184E-07 -2.2342477E-08  7.8366824E-07
 -4.9130210E-07 -4.6609147E-07 -1.3023825E-08 -2.3088537E-07  9.1441225E-07
  2.8985928E-07 -8.7764623E-08 -5.0441457E-07  2.8777620E-07  2.7533736E-09
 -4.7500398E-07  2.4846443E-07  3.7982876E-07 -3.3659406E-07 -4.5499414E-08
  3.3157032E-07 -5.2324665E-07  6.8706669E-07 -4.7441107E-07  6.7801293E-07
  7.4616317E-07 -4.9111345E-07  2.8291355E-07 -7.8369070E-07  4.6375898E-08
 -8.9661956E-08 -2.4507126E-07  8.0497113E-07 -2.1258405E-07 -7.7426759E-07
  3.2853977E-07  3.1148402E-07  1.9089931E-07 -5.5771956E-07 -6.9159922E-08
  2.0458030E-07 -1.0454206E-07  2.4608710E-07 -9.0159323E-07  5.7942950E-07
  6.4162656E-07 -9.3524415E-07  4.6766626E-08  5.8383802E-07 -4.7405915E-07
 -5.4847403E-07  5.2219715E-07 -5.6553636E-08  1.9364796E-07 -4.7317161E-07
  3.8652262E-07  3.3800577E-07 -9.6265967E-07  8.6297319E-07 -6.0366864E-07
 -4.6811050E-08  3.5177462E-07 -8.4697189E-07  4.5086074E-07  4.8790136E-07
 -3.4975341E-07  5.7989350E-07 -8.8900375E-08 -8.8169005E-07  2.3015461E-07
 -3.3192494E-07  1.8847474E-07 -2.5558355E-07 -3.1398142E-08  3.6241282E-07
  2.6372262E-07  3.9068943E-07 -5.6823231E-07 -3.7590632E-07  7.0852765E-07
  6.1258600E-07 -6.8212147E-07  1.5230410E-07 -9.8667397E-08 -1.0365196E-06
  8.1544931E-07  4.4726037E-07 -1.1734046E-06 -1.0367030E-07  3.5140378E-07
  8.5497429E-07  3.9101462E-07 -8.6364240E-07  4.6164033E-07  5.6865465E-07
 -5.2108302E-07 -4.4056424E-07 -5.4731607E-08  8.5283485E-08 -1.0377682E-07
  8.0291525E-07  4.1017978E-07 -8.2338080E-07 -1.5663561E-07  1.7511688E-07
  7.1401397E-07  5.8265341E-07 -4.1780393E-07 -1.0738921E-06 -1.2087282E-07
  3.7617425E-07  1.0575926E-06  5.9038794E-08 -9.9589814E-07  3.4199225E-07
 -7.1304547E-07  7.6512498E-07 -3.2951537E-07 -4.7028639E-07  6.9610935E-07
 -3.4273537E-07  7.1957321E-07  1.9632439E-07 -5.3271435E-07 -7.1551866E-07
 -3.1829683E-08  2.2571659E-08  1.3196168E-06  5.0797262E-07 -1.0628114E-06
 -8.5597376E-07 -3.3162350E-08  1.0581126E-06 -6.2285394E-07 -2.3435203E-07
 -3.4827455E-07  5.1537249E-07  2.5750967E-07 -5.9004762E-07  9.3252540E-07
 -7.7012850E-08 -4.7122190E-07 -7.9336587E-07  2.2832473E-07  3.8264428E-07
  7.1967443E-07 -3.9445913E-07 -3.7637995E-07  1.2354152E-07 -8.1708942E-07
  1.1710019E-06 -1.9346583E-07 -6.2894068E-08 -4.7603285E-07  1.4178308E-07
  5.6822162E-07 -7.0466578E-07 -6.1541040E-07 -1.0680329E-07  6.8791714E-07
 -2.1704535E-07  5.8160283E-08  5.0388046E-07  5.1349660E-07 -3.8344298E-07
 -1.9097950E-09  1.0070948E-07  4.7998314E-08 -5.4016485E-07  3.1828443E-07
  3.6416543E-07 -1.1008586E-06  4.1391793E-07  2.9715282E-07 -1.0560628E-06
 -7.6374962E-07  2.1847415E-06  7.9667460E-07 -1.5956911E-06 -7.3609677E-07
  2.4385450E-07  2.0091365E-06  1.7131546E-07 -1.9959851E-06  6.1444268E-07
  6.3929109E-07 -9.5819119E-07  7.0903110E-07  3.8260262E-07 -6.2350885E-07
 -6.4432237E-07  3.4894768E-07  5.3487469E-07 -5.8590831E-07 -8.5295504E-07
  9.0280238E-07  1.2615111E-06 -8.9181210E-07 -2.7886903E-07  8.3829433E-08
 -2.3032681E-07 -4.0482043E-07  1.3237803E-06  2.6469314E-07 -1.2965758E-06
  5.4116843E-07  4.6025671E-08 -6.0016704E-07 -3.8661609E-07  3.7652840E-07
  4.9325856E-07  9.8244250E-07 -2.7073140E-07 -9.3884217E-07 -4.0084696E-07
 -6.3995673E-08  7.6533858E-07 -3.6526863E-07 -1.3574359E-07 -1.7472809E-07
 -3.6931584E-08  1.0919025E-06  3.6480274E-07 -7.0329426E-08 -1.1555393E-06
 -7.8583860E-07  8.4204095E-07  9.4700830E-07  4.1065111E-07 -1.1359381E-06
 -6.1441375E-07  7.5402107E-07  3.5601433E-07 -6.5544172E-07  8.3127577E-08
  4.4320625E-07 -1.4462356E-07 -9.2776108E-08  6.5156864E-07  4.2001614E-07
 -1.0020202E-06 -3.0584835E-08  9.4859302E-07 -1.9976364E-07 -1.0499122E-06
 -4.9066193E-08 -1.2228457E-07  3.6542066E-07  6.4681670E-07  7.0624639E-07
 -6.0199764E-07 -1.2307924E-06  6.9155334E-07 -2.2466022E-07  1.1375384E-06
  4.3824423E-07 -5.8411605E-07 -4.8385912E-07 -8.7258385E-07  8.7828152E-07
 -9.1740961E-07 -7.2832837E-07  1.8804051E-06  1.1460464E-06 -1.0224522E-06
 -9.3832389E-07  2.8441118E-07  1.3833104E-06 -5.6090051E-07 -1.6629998E-06
  2.4323757E-07  2.9027742E-07  8.6127617E-07 -5.7243673E-07 -2.7404752E-07
  4.7464412E-07 -5.7372216E-07 -4.9140896E-08  2.6957975E-07 -8.9750459E-08
 -1.1566074E-07  6.2659110E-07  8.6269372E-08  3.2737820E-07 -9.2471652E-07
 -4.3600096E-07  6.2803190E-07 -7.5968877E-07  4.0824364E-07  6.7973393E-07
 -3.3064470E-07 -1.8083070E-07 -3.7502599E-07 -2.6835300E-07  6.5247267E-07
 -9.1761553E-07  2.2863851E-08  1.1803032E-06 -3.3747855E-08 -1.3299244E-07
 -5.7951567E-07 -2.0931913E-07 -2.2906847E-07  5.9910890E-07 -1.3694473E-07
 -6.2040101E-07  1.0186137E-06  1.1388410E-07 -2.9632192E-07 -6.4566942E-07
  4.8271429E-07  3.7627690E-07 -9.4089319E-07  4.9806435E-07  5.7352772E-07
  8.1162210E-07 -3.8094629E-07  1.2891939E-07 -7.4980216E-07 -1.2249972E-06
  1.5591028E-06 -1.6641014E-07 -8.5356723E-07  6.3111700E-07  5.7095540E-07
 -6.2296863E-07 -3.0609080E-08  1.4479956E-07 -1.6248426E-07  1.0228755E-06
  4.4637632E-07 -9.7017265E-07 -2.5339505E-07 -4.3360917E-08  5.1953702E-08
  1.1784798E-07 -1.6887982E-07  1.9610980E-07 -2.6132337E-08  8.7189950E-07
 -5.6945770E-07  1.3076655E-07  7.9624075E-07 -8.7966536E-07 -4.5453215E-08
  7.7770532E-09  3.5652778E-07 -9.0919293E-08 -9.4932568E-07  1.8702817E-08
  1.5754093E-06 -5.1832093E-07 -5.6828592E-07  3.4261732E-07 -3.4991873E-07
  9.1008452E-07 -6.1335018E-07  2.3535585E-07  4.5787785E-07 -5.8247428E-07
 -1.0686690E-07 -6.7449481E-07 -1.8700714E-07  4.7423710E-07 -3.0234894E-07
 -1.0384272E-06  1.2058185E-06  1.4409043E-06 -1.2890762E-06 -5.7455690E-07
  7.0494930E-07  9.2111873E-09  4.9879741E-09 -9.8509586E-08 -1.0010300E-08
 -1.5166994E-07  3.7624667E-08 -1.1403516E-07 -2.4208842E-07 -1.5921622E-07
 -1.7525965E-07  9.9087051E-07 -1.5187663E-07 -1.1291923E-06  1.3399738E-07
  3.8480681E-07  2.6850951E-07  1.3734189E-07  3.4356440E-07 -7.9865783E-07
 -1.2207758E-07  1.4866329E-06 -8.2123902E-07 -5.9167712E-07  2.8578523E-07
 -4.9991424E-07  6.5847299E-07  7.8815212E-07 -9.0852516E-07  3.0860248E-08
 -4.0155504E-07 -6.1511019E-07  9.2658460E-07 -2.3056517E-07  3.9889850E-07
 -1.8993417E-07 -1.3365124E-07  6.4475034E-07  8.6125481E-08  1.0352891E-06
 -1.3071837E-06 -9.0604077E-07  1.1952761E-06  3.2036889E-07 -4.8584989E-07
  1.0244380E-07 -3.9443179E-07 -7.0076239E-07  7.7035252E-07 -7.6291510E-07
  1.3049105E-06  2.9783351E-07 -5.9050755E-07 -1.3011145E-07 -5.3547400E-07
  4.4138512E-07 -3.7056029E-07  8.8941761E-07 -8.5075213E-07 -5.6710246E-08
  5.3135631E-07 -1.1682147E-07 -2.0160244E-07  2.9261289E-07  6.3270496E-07
 -4.7698180E-07 -1.7250385E-07 -3.1016160E-07  4.4565517E-08 -1.6870031E-07
 -8.4044859E-10 -4.8383627E-07  4.9072503E-07  1.5189961E-06 -2.0729272E-07
 -1.9145490E-06  3.7759800E-08  7.8217751E-07 -2.4452231E-07 -7.4725285E-08
 -5.0096699E-07  1.0421475E-06  6.3954161E-07 -4.7948376E-07 -4.0386554E-07
  2.7209259E-07 -3.3561333E-07 -5.2260573E-08  2.6367151E-07 -2.8097749E-07
  6.3288110E-07 -7.2063468E-07 -6.5602820E-07  1.4888728E-06  5.5445528E-07
 -2.0303918E-06  1.0060135E-07  1.2587666E-06 -1.5407627E-07 -4.6043745E-07
 -4.5932676E-07 -4.4564308E-07  1.3329408E-06  1.2068001E-06 -2.1075535E-06
 -2.0581335E-07  1.2214228E-06  2.5230144E-07 -5.1698083E-07 -3.9899536E-07
  4.7839595E-07  2.0297917E-08 -2.5387024E-07  5.5565134E-07 -2.5486856E-07
 -4.9638681E-07  9.5975925E-07 -4.1359652E-07 -4.0097055E-07  3.1957007E-07
  4.7740669E-07 -4.2355683E-07 -7.9272131E-07  8.2876961E-07  1.9243774E-07
 -1.4809817E-07 -7.9750531E-08 -7.1271855E-07  7.4277953E-07  8.7225907E-07
 -7.1857242E-07 -6.3217160E-07  1.4678587E-07  2.0732671E-06 -4.8441223E-07
 -1.9047609E-06  4.9282515E-07  2.8266740E-07  4.9366524E-07 -7.0905159E-07
  6.4237631E-08  9.3057332E-07 -3.4417662E-07 -6.4061963E-07  3.7632185E-07
  1.0843261E-06 -6.5304707E-07 -6.1413760E-07  4.8774796E-07 -4.6010893E-07
 -7.5415865E-07  5.1846456E-09 -6.7681684E-08  1.2106752E-06  6.9309551E-07
 -3.4303822E-07 -9.3953424E-07 -8.6253302E-07  9.5814627E-07  9.7388833E-07
 -2.4186230E-07 -7.0533722E-07  2.7595044E-08  1.2406826E-07  4.5235008E-07
 -6.5580362E-07 -1.4951366E-07  4.2796748E-07 -5.7892914E-07  1.3620965E-07
  6.8367701E-07 -3.4850567E-07 -6.1476264E-07  1.9817877E-07 -4.1958847E-07
 -2.5666193E-07  5.9774556E-07  6.2872318E-07 -4.0599104E-07 -9.4880670E-08
 -1.1285130E-07 -7.6083649E-07  8.0369708E-07  1.3334520E-06 -1.8054227E-06
 -5.0293735E-07  2.0387148E-06 -7.7343106E-07 -1.0788890E-06  5.0529455E-07
  1.3172847E-06  5.1354900E-08 -1.9394939E-06 -3.8608600E-09  1.0120383E-06
 -4.5408822E-07  3.0666583E-07 -8.0140132E-07  1.1657689E-07  1.1282784E-06
 -1.5736971E-06 -3.1469188E-07  8.6234429E-07  1.3462053E-07 -3.0942746E-07
 -1.2508745E-07  7.2126279E-07 -1.5223596E-07 -4.5311816E-07  3.2009663E-07
  1.5445460E-07  3.5663851E-07 -6.7377537E-07 -2.1065168E-08  6.8519689E-07
  1.2905960E-07 -3.9058149E-07 -1.0196611E-06  1.1229716E-06  5.2997111E-07
 -5.3975109E-07  2.9056964E-07 -2.8219634E-07 -8.5107278E-07  7.8315796E-07
  1.2976049E-06 -1.3036976E-06 -3.4912348E-07  9.9990569E-07 -4.2944640E-07
  9.9401102E-08  4.2154575E-07  2.9341681E-07 -9.3020579E-07 -5.8909931E-07
  1.4626913E-06 -3.9903138E-07 -3.6642200E-07  1.7492689E-07 -3.0004932E-07
 -2.5311504E-07  5.0298497E-08  1.6155228E-07 -4.7735370E-07  4.0439346E-07
  8.0077143E-07  4.1518841E-08 -4.7516362E-07  2.5943418E-07 -4.7749486E-07
 -3.6017264E-07  1.0857795E-06  7.1023284E-07 -4.9432751E-07 -6.7389314E-07
  3.9424636E-07 -6.0870044E-08 -6.9845237E-08 -7.8298298E-07 -2.9819800E-07
  1.2606724E-06 -9.2718294E-07 -5.8549647E-07  1.4933441E-06 -8.3118079E-07
 -5.4845778E-07  1.7048690E-06 -2.0353417E-07 -4.5978553E-07 -5.1517043E-08
 -3.6109195E-07  1.9456904E-07 -1.9842861E-07  1.7180025E-07 -8.7258852E-08
 -7.0559390E-07  6.2188495E-07  4.4161704E-07 -7.1037325E-07 -2.9439601E-08
  1.6803816E-07  2.3314060E-07  9.7472255E-08  1.2768952E-07  1.8439229E-07
 -6.7213114E-07  4.1849334E-07  2.0220243E-07 -5.7733393E-07  2.1982718E-07
  1.7004887E-07 -3.5134542E-07 -3.7823814E-07  3.8124809E-07 -3.8593117E-08
  4.7057095E-07 -7.2626473E-08  3.2446276E-07  5.9800677E-07 -7.1769857E-07
  2.6697496E-07 -7.9686947E-07  2.3784402E-08  4.7413317E-07  2.4668157E-07
  5.8175862E-07 -1.0210312E-06 -4.1875783E-07  4.2998068E-07 -5.9103889E-07
 -2.2942808E-07  5.2212861E-07 -7.5275499E-08  1.4134153E-07  5.9715503E-08
  3.8466328E-07  5.6170099E-07 -3.2511307E-07 -8.7145320E-07  3.8203095E-07
  1.8881746E-07  2.3293859E-08 -5.3255414E-08 -2.8098691E-07  3.0743015E-07
 -3.7307653E-07  9.9818125E-08 -4.6198058E-07 -6.1148646E-08  1.1006066E-07
  3.8971203E-07 -4.1774283E-07 -3.0708566E-07  8.3016457E-07 -3.5328327E-07
  9.1355939E-07 -1.8030704E-07 -8.6093190E-07  4.5062252E-07  1.8527894E-07
 -2.2876467E-07 -4.9079294E-07 -1.4005601E-07  1.5918810E-07  1.8987985E-07
 -4.9445445E-07  3.6100688E-07  7.7283766E-07 -5.7697558E-07 -2.0485075E-08
 -6.6208748E-07 -5.8725954E-07  7.5393780E-07  4.3043655E-07  9.4230544E-08
 -4.0808716E-07 -7.5212249E-07  1.4728362E-07  1.3059936E-06  4.7947132E-08
 -1.7740939E-07  7.5187529E-07 -5.1431780E-07 -5.5592712E-07  4.7040942E-07
 -6.2207943E-08  2.1658809E-07 -7.7774038E-08 -8.6687229E-07 -4.3618185E-08
  1.4252972E-07  2.9464919E-07 -7.1610463E-07 -7.8555405E-09  1.8320164E-06
 -9.8069887E-07 -6.1638432E-07  1.0676053E-06 -4.1237347E-07 -4.9025639E-07
  4.6552716E-07  1.3167786E-06 -2.9790555E-07  2.2156892E-09  1.0320158E-07
 -5.8128208E-07 -8.8924800E-09 -7.1146739E-08 -1.2507711E-07 -1.6950696E-07
  5.3106828E-07 -1.0806057E-07  8.9535641E-08 -5.9883840E-08  2.4513349E-07
  5.5102015E-07 -1.7755289E-07  4.9376060E-08  3.0738487E-07 -5.5537887E-07
  6.4627085E-08 -5.5385050E-10 -1.1056540E-06  9.6481131E-07  9.7406749E-07
  5.3433787E-07 -1.0492810E-06 -6.4818488E-07  3.2616569E-07 -9.7629846E-09
  5.2752413E-07 -7.8014479E-07  1.6554571E-07  2.3152180E-07  2.8350856E-07
  5.1676887E-07  3.9978487E-08  7.3152012E-07 -3.8069386E-07 -1.1064997E-06
 -1.5644017E-07 -3.8275641E-07 -6.6464450E-07  5.9734299E-08 -2.6329631E-07
  5.1049148E-08  5.2062506E-07  1.1178293E-07  9.3832177E-08 -3.9813714E-08
  2.0719131E-07 -6.7523295E-07 -3.1194134E-07  5.5386758E-07 -1.3608113E-07
  1.8119286E-07 -6.0384235E-07 -4.1225314E-07  8.8130842E-07  1.9467687E-07
 -6.1498795E-07 -2.0355606E-07 -1.6622645E-07  2.5105124E-07  5.4080933E-07
 -2.7673660E-07 -3.3807796E-07 -2.1757155E-07  3.1974687E-07 -1.0830681E-07
  2.7841132E-08  1.1859811E-07 -4.6142556E-07  5.0291967E-07  1.1789048E-07
 -5.9341905E-07 -7.7728892E-07 -3.0811843E-07  9.8006267E-07 -5.4429975E-07
 -5.4367428E-07  1.5723769E-06 -3.0598659E-07  9.0852620E-08  5.7802791E-07
 -6.0458715E-07  4.4791525E-07 -6.1774070E-07 -6.1971414E-07  5.1783267E-07
 -1.8894655E-07 -5.4343397E-07 -5.4196307E-08 -5.9332446E-07 -2.9100011E-07
  6.4093299E-07  1.1555447E-07  1.0035816E-06 -2.5314507E-07 -8.0914090E-07
  9.9727837E-07  1.8455281E-07 -4.2155192E-07 -4.9426539E-07  1.8244645E-07
  1.0924132E-07 -2.3889690E-07  2.8629225E-07  4.4983528E-07 -2.4218646E-07
 -9.5841496E-08  5.4477729E-07 -2.0429358E-07 -6.5281058E-09 -4.3455282E-07
  3.9148817E-07  2.1467144E-07 -6.5443826E-07  6.4734265E-07  1.6964486E-07
  8.8612637E-07  8.8756811E-08 -1.2082450E-06  1.6964674E-07 -4.3849012E-09
  9.2515217E-07  1.2059741E-07 -5.7595083E-07 -2.3838474E-09 -2.8281956E-07
  2.0921846E-07 -1.6416227E-07  1.0481988E-06 -1.0417620E-07  8.8860742E-08
  2.8984505E-07 -9.6659213E-07 -2.6309841E-07  7.4014555E-07  6.7544711E-07
 -4.4009863E-07  6.4691963E-07 -6.9354835E-07 -3.3040013E-07  1.4813441E-07
  3.6516537E-07 -2.4150890E-07 -5.5130837E-07  2.5774413E-07  1.4566672E-07
  1.1684828E-06 -7.0863264E-07 -1.6865339E-07 -8.4163334E-08  4.1790123E-08
  6.9437582E-07 -1.3240712E-07 -2.4208809E-07 -4.2026525E-07  4.3653192E-07
 -2.4436170E-07 -7.0390659E-07  1.0996574E-06  3.0911020E-07 -2.8179735E-07
  1.0029926E-06  1.7522382E-07 -4.4172076E-07 -5.3625730E-07 -6.4513464E-08
  3.4667750E-07  5.1337462E-07 -1.6478690E-07 -3.7848384E-07 -2.9326126E-08
 -3.7396216E-07 -1.6994079E-07 -3.5708360E-07  5.4353036E-08  6.2469380E-07
 -7.9898012E-09 -2.0915474E-08 -5.4614547E-09 -1.5273715E-06 -8.9981601E-07
  1.4247461E-06  6.4164474E-07 -5.9648719E-07  2.0837457E-07  4.3588762E-07
 -6.7819871E-07  2.0751874E-07  1.1536934E-06 -1.2157799E-06 -7.9313512E-08
  6.6410992E-07 -1.4610858E-07 -4.8334660E-08 -8.5690518E-07 -3.7621907E-07
 -4.3148666E-07  3.7915788E-07  3.1002098E-08 -1.9538305E-07  5.3576664E-07
 -1.0769384E-07 -1.0209698E-07  4.7034997E-08  1.3489693E-07 -4.9315082E-08
 -8.0280624E-07 -3.7747375E-08  1.9141686E-07 -5.7553161E-08  3.3150224E-07
 -3.5407853E-07  2.3448367E-08  6.4361723E-07  5.7338028E-08 -7.1188323E-07
 -3.6312092E-08 -1.4221951E-07 -6.3521334E-07  4.2095533E-07 -3.7867550E-08
  1.2310703E-08  1.9079477E-08 -8.2466740E-07  2.7872468E-07 -3.9122326E-07
 -5.8308244E-07  3.8542705E-07 -2.3856022E-07  2.1080327E-07  9.2004116E-07
  4.5297854E-07  5.7113409E-07  2.3108404E-07 -3.0832387E-07 -4.8718832E-07
 -1.5181593E-07  1.0552202E-06 -2.7123682E-07 -3.8149645E-07 -4.0621277E-07
 -5.1332136E-07 -7.3121172E-08 -4.0734242E-07 -3.4139463E-07  1.0817132E-07
  6.1831824E-07  9.9364304E-08  5.5539671E-07  2.5871206E-07 -3.3271158E-07
  2.7539839E-07  2.9573534E-07 -6.2225831E-07  7.3074161E-08  3.8002234E-07
 -8.0512434E-08 -8.8741026E-08 -2.3846552E-07  1.3243256E-07  1.8661497E-07
  7.2499953E-07  5.5083510E-07  1.9390321E-07 -1.5513129E-07 -4.1426188E-07
  1.3868362E-07 -3.3093780E-07 -5.8247743E-07  5.4602890E-09  2.0870403E-07
  7.2264007E-08  3.8577827E-07  1.4817908E-07 -1.7107907E-07  4.4448751E-07
 -1.9432863E-07 -3.7747712E-07  4.3552571E-07  5.2526786E-07 -2.7012471E-07
 -4.0931243E-07  4.3413334E-07 -5.0481054E-07 -6.2421612E-08  8.1038909E-07
 -2.2587321E-07  1.1381743E-07 -2.3395570E-07 -5.1962055E-07  3.8166406E-07
 -1.7198799E-07 -2.7879427E-07  7.3203148E-07  5.8829138E-07  4.9447299E-07
  3.5869925E-07 -2.0013109E-07 -3.3877194E-07 -1.1649477E-07 -6.7758811E-08
 -9.5421953E-08 -1.8048093E-07 -6.6170333E-07  5.5291351E-09 -1.5556290E-07
  1.8940960E-07 -1.4136570E-07  2.3100081E-07  1.2188588E-06 -5.3031767E-07
 -2.3939259E-08 -3.6262338E-07  2.1941255E-07  3.2669512E-07 -6.6393296E-07
  2.3657162E-07 -4.5547332E-07  3.1312499E-07  2.8878304E-07 -4.2538520E-07
  8.0259395E-07  4.8579144E-07 -1.0631009E-06 -2.2474639E-07  6.0313266E-07
 -4.0975787E-07 -1.1698827E-06 -2.9765501E-07  2.9913663E-07 -3.8397436E-07
  1.7156991E-07  2.7782285E-07 -1.1093635E-07  1.0989803E-07  9.4855400E-08
 -1.3827335E-07  3.4932813E-07  8.0835577E-07  2.8410416E-07 -7.2330081E-07
  4.9941844E-08  1.7784901E-07 -5.2759478E-07 -2.4707248E-07 -3.0045637E-07
  7.0652867E-07  2.9292576E-07  2.1147781E-07  7.0715607E-07 -1.7219043E-07
 -6.2989625E-07 -7.1170411E-07 -8.5068734E-08 -2.8185660E-07  1.9470038E-07
  5.5290120E-07 -5.5376264E-08  3.2746503E-07 -9.6637034E-07  3.5671346E-07
  5.9533875E-07 -2.1413575E-07  6.5047906E-07 -3.6188707E-07 -3.2787653E-08
  1.1086607E-08 -1.4913398E-07 -1.9399228E-07  3.5175647E-07 -1.7269138E-07
  3.2595755E-07 -1.9800694E-07 -2.3394467E-07  5.5292724E-07 -6.0701069E-07
 -2.1106780E-07 -7.9910058E-07 -4.9251631E-08 -2.0503470E-07 -6.3815385E-07
 -5.8160969E-07  5.1061450E-07  6.4922098E-07 -2.6479381E-07 -3.8721618E-08
 -4.1045516E-07  3.4142287E-07  7.1005858E-07  1.2324258E-07 -4.8293563E-08
  6.0950763E-07  2.1138778E-07  2.1843687E-07 -3.8153061E-07  1.7408106E-07
 -3.8895185E-07 -9.5744094E-07 -1.4684239E-07 -1.3699938E-07  1.4568003E-07
 -3.2970995E-07  4.1127442E-07 -6.3180496E-07  3.9997759E-07  1.6070641E-07
 -1.0992824E-06  6.5489257E-07 -1.7474466E-08 -3.8180537E-08  2.7391577E-07
  4.0380865E-07 -1.6219258E-07 -5.1978762E-07  8.5233191E-07  6.8254310E-07
  2.6966174E-07 -6.1623813E-07  2.5630924E-07  7.9649102E-07 -5.4904670E-07
 -3.4264673E-07 -2.4211384E-07 -1.5820134E-08 -7.1656464E-07  4.4030047E-08
  9.9742461E-07  2.0469188E-07 -5.3141072E-07  2.9314170E-07  4.1020938E-07
 -5.9023692E-07 -3.7769954E-07 -3.2367551E-07  5.4521495E-08 -6.9272228E-08
  1.7079129E-07  3.6566639E-07  5.7665539E-07 -4.3484608E-07 -2.3479550E-07
  3.6605901E-07 -9.3092566E-07 -4.2201799E-08  4.4240125E-07 -1.2425475E-07
 -2.3774685E-07  5.6777592E-07  1.0941506E-06 -3.4659156E-08 -4.0142633E-08
  2.6830598E-07  2.9121241E-07  2.3657716E-07 -5.8032282E-07  7.9963428E-07
 -1.5750576E-07 -9.4033866E-07  4.0891100E-07  2.7538024E-07 -2.5853809E-08
 -8.0884583E-07  1.4665184E-07 -1.5063451E-07 -2.8819100E-07  3.3790417E-07
 -3.9173602E-08 -2.1297945E-07  3.1106610E-07  3.5272671E-07 -5.9826472E-07
  7.3734413E-08 -1.0053423E-07  3.4373430E-07  8.8525948E-07 -4.4860228E-07
  4.1668503E-07  5.6669089E-07 -4.7455668E-08  2.8506829E-07 -4.2400546E-07
  4.9123871E-07 -8.3467912E-09 -5.8351860E-07 -2.4350084E-07 -5.4708537E-07
  3.3149996E-07 -3.0446012E-08  6.0121331E-08  2.4594781E-07  2.6135471E-07
 -8.5659895E-08 -1.2541537E-08  3.7231165E-07 -3.7694008E-07  1.6842733E-08
 -1.3409285E-07 -3.2929533E-07  2.5458225E-08 -5.4907631E-07 -8.1396467E-08
  6.6084403E-07  2.2523245E-07  7.6058324E-08 -6.5923037E-07  1.1404630E-07
  4.1694390E-07 -5.5478212E-07 -3.5250528E-07 -1.5577093E-07  5.9689073E-07
  5.9616615E-07  4.1332472E-07 -1.1947091E-06  3.1909028E-08  6.8336739E-07
 -1.0292602E-06 -2.1073403E-07  7.8938554E-08  7.4279138E-07  4.1382518E-08
 -5.1365288E-07 -1.9311454E-08  8.9553188E-08 -6.7329677E-07  2.6521755E-07
  5.1839413E-07 -3.0248090E-07  3.2589193E-07 -7.7549898E-08 -1.1841943E-08
 -4.5289665E-07 -7.6277060E-07  1.7266709E-08  1.3131017E-07 -9.1285728E-08
  6.6743023E-07 -4.4287718E-07 -5.0743788E-07  5.7127974E-07  4.9294641E-07
 -2.1211371E-07 -2.0234884E-07  6.4817905E-07 -7.5641506E-07 -1.4745930E-07
  1.9551727E-07  1.9934962E-07  1.7964213E-07 -7.1029786E-07 -1.7281173E-07
 -3.3283129E-07 -2.0486133E-07 -1.3660122E-07  1.9575667E-07  4.2258279E-07
 -1.8360472E-07  3.3002340E-07  5.4882679E-07 -2.3781300E-07 -7.7881666E-07
 -2.6787990E-07  1.8093500E-07 -4.5287298E-07 -2.3971424E-07  5.2544437E-07
  6.4072283E-07  1.0621563E-07  1.7732737E-07  1.2803359E-07 -1.1532178E-07
  3.0582407E-07  4.1869602E-07  2.2303708E-07 -5.6500197E-07 -2.5107342E-07
  3.3191168E-08 -1.5821015E-07 -1.5743413E-07 -1.5596480E-07  2.9929937E-07
  1.4348877E-07  2.3386802E-07 -6.4655766E-07  1.8960810E-08  4.7492134E-07
 -5.5826438E-07  6.0487026E-07  4.1989346E-07  6.2493067E-08  8.3362579E-08
  3.0469676E-07  1.6421790E-07 -6.6623058E-07 -3.0230219E-07  1.7270990E-07
 -1.5847384E-08 -4.5631927E-07  2.4907505E-07  2.6720793E-07 -5.2909239E-07
  4.0406492E-07 -1.4548375E-07 -4.8300883E-07 -1.0410555E-07 -7.0483786E-07
  7.3542129E-07  2.6842330E-07  6.8709367E-07  4.2782198E-07 -4.8661144E-08
  2.1681882E-07 -1.1849702E-06  7.5696858E-07  8.9343382E-08 -7.0275840E-07
  4.6966478E-07  1.3087058E-07  3.9386298E-07 -4.5262382E-08 -3.4514841E-07
  5.0566268E-07 -7.3713854E-08 -4.0426199E-07  4.2656820E-08 -2.8103850E-07
 -1.8175515E-07  8.9133749E-08 -2.0450081E-08 -4.3655712E-07  3.9865436E-07
  3.6136044E-07  9.9050226E-08  1.5344521E-07  2.1126894E-07 -2.0948217E-07
 -3.8694888E-07  5.5309019E-07 -3.4799389E-08 -1.2188976E-07  2.8160691E-07
 -1.5483877E-07 -4.6700367E-07  1.7259986E-07 -2.1026568E-07  7.3356048E-08
  4.7750146E-07 -1.0189531E-07  4.8997124E-08 -5.4200522E-07 -3.0607185E-07
  6.0389054E-07 -8.2138661E-09 -1.5379610E-08  4.6357421E-07 -7.3246403E-08
 -2.3499971E-07 -5.5851390E-07 -3.3576375E-07 -1.4088087E-07  2.7522310E-07
  9.7297115E-08  3.1054273E-07  8.5782839E-07  6.8586227E-08 -1.8218155E-07
 -3.3129991E-07 -5.5574365E-08  1.0335512E-07  2.6411003E-07 -2.6671461E-08
  4.1566065E-07  1.8368742E-07 -6.3846992E-07 -4.7933350E-07 -1.6622342E-07
